INSERT into orderItems (OrderNumber, itemName, Quantity, Price) VALUES
(0, Sunday Buffet, 3, 60.0),
(1, Sunday Buffet, 3, 60.0),
(2, Sunday Buffet, 1, 20.0),
(3, Sunday Buffet, 3, 60.0),
(4, Sunday Buffet, 1, 20.0),
(5, Sunday Buffet, 1, 20.0),
(6, Sunday Buffet, 1, 20.0),
(7, Sunday Buffet, 5, 100.0),
(8, Sunday Buffet, 4, 80.0),
(9, Sunday Buffet, 5, 100.0),
(10, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1381, 'Chicken Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1381, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1381, 'Shrimp Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1381, 'Pork Chop Suey' , 'hot', 'evening', 2, 27.0),
(1381, 'Shrimp Chop Suey' , 'tangy', 'evening', 2, 27.0),
(1382, 'Pork Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(1382, 'Pork w. Vegetable' , 'mild', 'evening', 1, 12.5),
(1382, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(1382, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(1382, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1382, 'Beef Chop Suey' , 'mild', 'evening', 2, 27.0),
(1382, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(1383, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1384, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1384, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(1384, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(1384, 'Chicken Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(1384, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(1384, 'Beef Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1385, 'Vegetables Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1385, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1385, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(1385, 'Stir Fried Vegetable' , 'mild', 'evening', 1, 10.5),
(1385, 'Beef Chop Suey' , 'tangy', 'evening', 3, 40.5),
(1386, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1386, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 2, 29.0),
(1386, 'Shrimp Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1386, 'Shrimp Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1386, 'Vegetable Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1387, 'Beef Egg Foo Young' , 'piquant', 'evening', 2, 29.0),
(1388, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1388, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(1389, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(1390, 'Vegetable Chow Mein' , 'oh my god', 'evening', 6, 75.0),
(1391, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1391, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(1391, 'BBQ Pork Chow Mein' , 'mild', 'evening', 1, 12.5),
(1391, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(1391, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(1391, 'Chicken Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1391, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1392, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1392, 'Chicken Chop Suey' , 'mild', 'evening', 3, 40.5),
(1392, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(1392, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1392, 'Vegetable Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1393, 'Chicken Egg Foo Young' , 'tangy', 'evening', 2, 29.0),
(1393, 'Pork w. Vegetable', 'mild', ' children', 2, 17.0),
(1394, 'Sweet and Sour Pork' , 'mild', 'evening', 1, 14.5),
(1394, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1394, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(1394, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(1394, 'Shrimp Chop Suey' , 'piquant', 'evening', 3, 40.5),
(1395, 'House Special Egg Foo Young',  'tangy', 'lunch', 1, 12.5),
(1395, 'Chicken Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(1395, 'BBQ Pork Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(1395, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1395, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(1395, 'Steamed Hams(10)',  'mild', 'lunch', 1, 6.0),
(1395, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1396, 'Pork Chop Suey',  'hot', 'lunch', 4, 42.0),
(1396, 'BBQ Pork Chow Mein',  'oh my god', 'lunch', 4, 38.0),
(1396, 'House Special Chow Mein',  'tangy', 'lunch', 1, 10.5),
(1397, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(1397, 'House Special Egg Foo Young',  'tangy', 'lunch', 3, 37.5),
(1397, 'BBQ Pork Chow Mein',  'piquant', 'lunch', 1, 9.5),
(1397, 'Chicken Chop Suey',  'mild', 'lunch', 3, 31.5),
(1398, 'House Special Egg Foo Young',  'hot', 'lunch', 1, 12.5),
(1399, 'Beef Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(1400, 'Chicken Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(1400, 'Beef Chow Mein',  'hot', 'lunch', 1, 9.5),
(1400, 'House Special Chow Mein',  'tangy', 'lunch', 1, 10.5),
(1401, 'Egg Flower Soup',  'mild', 'lunch', 2, 12.0),
(1402, 'Chicken Chop Suey',  'hot', 'lunch', 1, 10.5),
(1403, 'Beef Chop Suey',  'mild', 'lunch', 1, 10.5),
(1403, 'Chicken Chop Suey',  'hot', 'lunch', 2, 21.0),
(1403, 'House Special Chop Suey',  'mild', 'lunch', 1, 11.5),
(1403, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(1404, 'BBQ Pork Chow Mein',  'hot', 'lunch', 2, 19.0),
(1404, 'Pork Chop Suey',  'mild', 'lunch', 1, 10.5),
(1404, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(1404, 'House Special Chop Suey',  'oh my god', 'lunch', 1, 11.5),
(1404, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(1405, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1405, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(1405, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(1405, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(1405, 'Shrimp Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1405, 'Beef Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1405, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(1406, 'Vegetable Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1406, 'Chicken Chow Mein' , 'hot', 'evening', 2, 25.0),
(1406, 'Pork Chop Suey' , 'hot', 'evening', 1, 13.5),
(1406, 'Stir Fried Vegetable',  'mild', 'lunch', 1, 8.5),
(1407, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1408, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(1408, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1408, 'Vegetable Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1409, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(1409, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1409, 'Chicken Chop Suey' , 'tangy', 'evening', 4, 54.0),
(1410, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1410, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1410, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1411, 'Pork Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1411, 'Pork Chop Suey' , 'oh my god', 'evening', 2, 27.0),
(1411, 'Shrimp w. Mixed Vegetable' , 'mild', 'evening', 3, 40.5),
(1411, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1412, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(1412, 'Vegetable Chow Mein' , 'tangy', 'evening', 3, 37.5),
(1412, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(1412, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1412, 'Shrimp Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1413, 'Pork Chop Suey' , 'mild', 'evening', 1, 13.5),
(1414, 'Chicken Chop Suey' , 'hot', 'evening', 1, 13.5),
(1414, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1414, 'Shrimp w. Mixed Vegetable', 'mild', ' children', 1, 9.5),
(1414, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1415, 'Vegetable Chow Mein' , 'hot', 'evening', 2, 25.0),
(1416, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1417, 'Curry Chicken' , 'mild', 'evening', 1, 14.5),
(1417, 'Beef Egg Foo Young', 'mild', ' children', 1, 10.5),
(1417, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1417, 'Beef Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1418, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 2, 25.0),
(1418, 'Peking Pork Chop' , 'mild', 'evening', 2, 35.0),
(1418, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1418, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(1418, 'BBQ Pork Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(1418, 'Beef Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(1419, 'Vegetable Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1419, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(1419, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(1419, 'Shrimp Chop Suey' , 'tangy', 'evening', 2, 27.0),
(1419, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1420, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 1, 8.0),
(1420, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(1420, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1420, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(1421, 'Shrimp Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1421, 'Pork Chop Suey' , 'hot', 'evening', 1, 13.5),
(1421, 'Curry Chicken' , 'mild', 'evening', 1, 14.5),
(1421, 'Beef Chop Suey', 'mild', ' children', 3, 28.5),
(1422, 'Beef Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1422, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1422, 'Vegetables Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1423, 'Vegetable Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1424, 'Chicken Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1424, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(1425, 'BBQ Pork Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1425, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1425, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(1425, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1425, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(1425, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(1426, 'BBQ Pork Chow Mein' , 'hot', 'evening', 3, 37.5),
(1426, 'BBQ Pork Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1426, 'Pork w. Vegetable' , 'mild', 'evening', 3, 37.5),
(1426, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(1426, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1426, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(1427, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 6, 111.0),
(1428, Sunday Buffet, 1, 20.0),
(1429, Sunday Buffet, 1, 20.0),
(1430, Sunday Buffet, 5, 100.0),
(1431, Sunday Buffet, 4, 80.0),
(1432, Sunday Buffet, 5, 100.0),
(1433, Sunday Buffet, 5, 100.0),
(1434, Sunday Buffet, 4, 80.0),
(1435, Sunday Buffet, 3, 60.0),
(1436, Sunday Buffet, 5, 100.0),
(1437, Sunday Buffet, 1, 20.0),
(1438, 'Shrimp Chop Suey' , 'mild', 'evening', 1, 13.5),
(1439, 'Beef Chow Mein' , 'mild', 'evening', 1, 12.5),
(1439, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(1439, 'Beef Chow Mein' , 'hot', 'evening', 2, 25.0),
(1439, 'Chicken Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1439, 'Vegetable Chow Mein' , 'mild', 'evening', 2, 25.0),
(1439, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(1440, 'BBQ Pork Egg Foo Young' , 'tangy', 'evening', 6, 87.0),
(1441, 'Shrimp Chop Suey' , 'mild', 'evening', 2, 27.0),
(1441, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1441, 'Chicken Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1441, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1441, 'Beef Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1442, 'BBQ Pork Chow Mein' , 'mild', 'evening', 6, 75.0),
(1443, 'Shrimp Chow Mein' , 'mild', 'evening', 1, 12.5),
(1444, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(1444, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(1444, 'Shrimp Chop Suey' , 'hot', 'evening', 1, 13.5),
(1444, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1444, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1445, 'Chicken Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1446, 'Beef Chow Mein' , 'oh my god', 'evening', 2, 25.0),
(1446, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(1446, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1446, 'Beef Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(1446, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1446, 'Beef Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1447, 'Shrimp Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1447, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(1447, 'Beef Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1447, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(1447, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1447, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 2, 29.0),
(1448, 'Beef Chop Suey' , 'mild', 'evening', 2, 27.0),
(1448, 'Beef w. Mixed Vegetables', 'mild', ' children', 1, 8.5),
(1448, 'Shrimp Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1448, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1448, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1448, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 1, 8.0),
(1448, 'Beef Chop Suey' , 'hot', 'evening', 1, 13.5),
(1449, 'General Tsao Chicken' , 'mild', 'evening', 1, 18.0),
(1449, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1449, 'Shrimp Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1449, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1449, 'Chicken Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(1449, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(1450, 'Chicken Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1450, 'Beef Chow Mein', 'mild', ' children', 1, 8.5),
(1451, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(1451, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1451, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(1451, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(1451, 'Vegetable Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1452, 'Chicken Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1452, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(1453, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 6, 111.0),
(1454, 'Sweet and Sour Pork',  'mild', 'lunch', 1, 10.5),
(1454, 'Beef Chow Mein',  'hot', 'lunch', 1, 9.5),
(1454, 'BBQ Pork Chow Mein',  'mild', 'lunch', 2, 19.0),
(1454, 'Chicken Egg Foo Young', 'mild', ' children', 1, 10.5),
(1454, 'Beef Chow Mein',  'tangy', 'lunch', 2, 19.0),
(1454, 'Beef Chop Suey',  'mild', 'lunch', 2, 21.0),
(1455, 'Wonton Soup',  'mild', 'lunch', 4, 16.0),
(1455, 'Beef Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(1455, 'Stir Fried Vegetable',  'mild', 'lunch', 4, 34.0),
(1456, 'Pork Chop Suey',  'tangy', 'lunch', 1, 10.5),
(1456, 'BBQ Pork Chow Mein',  'piquant', 'lunch', 1, 9.5),
(1456, 'Chicken Egg Foo Young',  'piquant', 'lunch', 3, 34.5),
(1456, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(1456, 'House Special Chow Mein',  'piquant', 'lunch', 1, 10.5),
(1457, 'Chicken Egg Foo Young',  'hot', 'lunch', 1, 11.5),
(1457, 'Sweet and Sour Pork',  'mild', 'lunch', 2, 21.0),
(1457, 'Dumpling (Potsitckers)(10)',  'mild', 'lunch', 1, 6.0),
(1457, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(1458, 'Beef Chow Mein',  'oh my god', 'lunch', 1, 9.5),
(1459, 'House Special Chop Suey',  'piquant', 'lunch', 1, 11.5),
(1460, 'Pork Chop Suey',  'tangy', 'lunch', 1, 10.5),
(1460, 'Dumpling (Potsitckers)(10)',  'mild', 'lunch', 1, 6.0),
(1460, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(1460, 'BBQ Pork Egg Foo Young',  'mild', 'lunch', 1, 11.5),
(1460, 'BBQ Pork Egg Foo Young', 'mild', ' children', 2, 21.0),
(1461, 'BBQ Pork Chow Mein',  'mild', 'lunch', 1, 9.5),
(1461, 'Chicken Chop Suey', 'mild', ' children', 2, 19.0),
(1462, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(1462, 'Pork Chop Suey',  'piquant', 'lunch', 2, 21.0),
(1462, 'Beef Chow Mein',  'hot', 'lunch', 1, 9.5),
(1462, 'House Special Egg Foo Young',  'tangy', 'lunch', 1, 12.5),
(1462, 'Beef Egg Foo Young',  'oh my god', 'lunch', 1, 11.5),
(1463, 'Beef Chop Suey',  'tangy', 'lunch', 1, 10.5),
(1463, 'Chicken Chop Suey',  'oh my god', 'lunch', 1, 10.5),
(1463, 'Chicken Chow Mein',  'tangy', 'lunch', 3, 28.5),
(1463, 'Beef Chow Mein',  'oh my god', 'lunch', 2, 19.0),
(1464, 'Moo Shu Pork/Chicken/Beef' , 'mild', 'evening', 2, 16.0),
(1465, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 4, 50.0),
(1465, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1465, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1465, 'Beef Chop Suey', 'mild', ' children', 3, 28.5),
(1466, 'Shrimp Chop Suey' , 'mild', 'evening', 2, 27.0),
(1466, 'Pork Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1466, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1466, 'Chicken Egg Foo Young' , 'oh my god', 'evening', 2, 29.0),
(1466, 'Shrimp Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1467, 'Sweet and Pungent Shrimp' , 'mild', 'evening', 1, 18.5),
(1467, 'Pork Chop Suey' , 'mild', 'evening', 4, 54.0),
(1467, 'Chicken Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1468, 'Beef Chow Mein' , 'hot', 'evening', 1, 12.5),
(1468, 'Chicken Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(1468, 'Chicken Chop Suey', 'mild', ' children', 1, 9.5),
(1468, 'Chicken w. Vegetable' , 'mild', 'evening', 1, 12.5),
(1468, 'BBQ Pork Egg Foo Young' , 'oh my god', 'evening', 3, 43.5),
(1469, 'Beef w. Mixed Vegetables' , 'mild', 'evening', 1, 12.5),
(1469, 'Vegetable Chow Mein' , 'mild', 'evening', 2, 25.0),
(1469, 'Shrimp Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1469, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(1470, 'Shrimp Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1471, 'Vegetables Chop Suey' , 'piquant', 'evening', 2, 27.0),
(1471, 'Vegetables Chop Suey' , 'mild', 'evening', 1, 13.5),
(1471, 'Mongolian Beef' , 'mild', 'evening', 1, 19.0),
(1471, 'Beef Chop Suey' , 'hot', 'evening', 1, 13.5),
(1471, 'Cashew Shrimp' , 'mild', 'evening', 2, 28.0),
(1472, 'Chicken Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(1472, 'Beef Chop Suey', 'mild', ' children', 1, 9.5),
(1473, 'Egg Flower Soup' , 'mild', 'evening', 1, 7.0),
(1473, 'Beef Chop Suey' , 'tangy', 'evening', 1, 13.5),
(1473, 'BBQ Pork Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1473, 'Shrimp Chow Mein' , 'mild', 'evening', 1, 12.5),
(1473, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(1473, 'BBQ Pork Chow Mein', 'mild', ' children', 1, 8.5),
(1474, 'Beef Egg Foo Young' , 'hot', 'evening', 6, 87.0),
(1474, 'BBQ Pork Egg Foo Young', 'mild', ' children', 1, 10.5),
(1475, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1475, 'Chicken Egg Foo Young', 'mild', ' children', 2, 21.0),
(1475, 'Vegetable Egg Foo Young' , 'oh my god', 'evening', 1, 14.5),
(1475, 'Shrimp Chow Mein' , 'hot', 'evening', 1, 12.5),
(1475, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(1476, 'Peking Pork Chop' , 'mild', 'evening', 1, 17.5),
(1476, 'Vegetable Chow Mein' , 'mild', 'evening', 2, 25.0),
(1476, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1476, 'Pork Chop Suey' , 'mild', 'evening', 1, 13.5),
(1477, 'Shrimp Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1478, 'Shrimp Egg Foo Young' , 'hot', 'evening', 2, 29.0),
(1479, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1479, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(1479, 'Dumpling (Potsitckers)(10)' , 'mild', 'evening', 1, 6.0),
(1479, 'Beef Egg Foo Young', 'mild', ' children', 2, 21.0),
(1479, 'Beef Egg Foo Young' , 'mild', 'evening', 1, 14.5),
(1479, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1479, 'Egg Flower Soup' , 'mild', 'evening', 1, 7.0),
(1480, 'Chicken Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1480, 'Pork Chop Suey', 'mild', ' children', 1, 9.5),
(1480, 'Sweet and Sour Pork' , 'mild', 'evening', 1, 14.5),
(1480, 'Shrimp Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1480, 'Shrimp Chop Suey' , 'oh my god', 'evening', 1, 13.5),
(1481, 'BBQ Pork Egg Foo Young' , 'piquant', 'evening', 1, 14.5),
(1481, 'Beef Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1481, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(1481, 'BBQ Pork Egg Foo Young' , 'tangy', 'evening', 1, 14.5),
(1481, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(1481, 'BBQ Pork Egg Foo Young', 'mild', ' children', 2, 21.0),
(1482, 'Pork w. Vegetable' , 'mild', 'evening', 1, 12.5),
(1482, 'Chicken w. Vegetable', 'mild', ' children', 1, 8.5),
(1483, 'BBQ Pork Chow Mein' , 'oh my god', 'evening', 1, 12.5),
(1484, 'Dumpling (Potsitckers)(10)' , 'mild', 'evening', 1, 6.0),
(1484, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(1484, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1484, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(1484, 'Beef Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1484, 'Wonton Soup', 'mild', ' children', 1, 3.0),
(1484, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 2, 25.0),
(1485, 'BBQ Pork Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1485, 'Beef Chop Suey' , 'mild', 'evening', 1, 13.5),
(1485, 'Chicken Chow Mein', 'mild', ' children', 1, 8.5),
(1485, 'Chicken Chow Mein' , 'piquant', 'evening', 1, 12.5),
(1485, 'Beef w. Mixed Vegetables', 'mild', ' children', 2, 17.0),
(1486, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(1486, 'BBQ Pork Egg Foo Young', 'mild', ' children', 2, 21.0),
(1486, 'Chicken Chop Suey' , 'hot', 'evening', 1, 13.5),
(1486, 'Pork Chop Suey' , 'piquant', 'evening', 1, 13.5),
(1486, 'Shrimp Chop Suey' , 'piquant', 'evening', 3, 40.5),
(1487, 'Beef Egg Foo Young' , 'hot', 'evening', 1, 14.5),
(1487, 'Stir Fried Vegetable', 'mild', ' children', 1, 6.5),
(1487, 'Chicken Chow Mein' , 'mild', 'evening', 1, 12.5),
(1487, 'Egg Flower Soup', 'mild', ' children', 1, 5.0),
(1487, 'Chicken Chow Mein' , 'tangy', 'evening', 1, 12.5),
(1488, 'Vegetable Egg Foo Young' , 'mild', 'evening', 2, 29.0),
(1488, 'Wonton Soup' , 'mild', 'evening', 2, 10.0),
(1488, 'Curry Chicken' , 'mild', 'evening', 2, 29.0),
(1488, 'Pork w. Vegetable', 'mild', ' children', 1, 8.5),
(1488, 'Chicken Chop Suey' , 'mild', 'evening', 1, 13.5),
(1488, 'Stir Fried Vegetable', 'mild', ' children', 2, 13.0),
(1488, 'Stir Fried Vegetable' , 'mild', 'evening', 2, 21.0),
